order_id,customer_id,product_id,quantity,price,order_date
4571347b-33ba-4c92-9d5d-57414c493c27,1c76d956-cb8c-4485-b8d2-0a5c20f075d2,943185f2-86a3-4a85-a506-fa96057bc6d9,3,74.02,2024-01-14
f80e12b0-5388-4fe8-9565-32771960a63b,a9f3eec2-d2db-43c3-9fe3-92efc5dc2a76,185d836e-9357-4c09-9ef7-40be75e2304e,1,67.92,2024-04-09
f162fefe-3a26-4c2a-b61c-dae9c6ee886f,a063f136-a66d-4f97-b24f-99ee26650e56,bd36f67a-6b43-4cbd-9a67-bf913fa74af6,1,34.71,2024-01-29
8682ee81-8336-4aee-8b66-d62550a40a87,59c78faa-836e-4094-aca2-505eb34509d5,89c99017-b867-4843-b83e-3b8e9a908275,3,31.12,2024-04-25
2be99879-9402-4fb7-9a64-92d4e5ce2b64,f73b426e-ea01-44e9-bfac-92f563363831,355662c8-19e6-4efc-a581-b7a397705fd7,5,75.45,2024-04-29
0960faa8-70cc-4667-bdea-a7eebdff67ea,86bcb6b7-e85a-4fa3-90fd-00247fa566ff,c92e62b4-41d1-489b-a7bf-6e0469ef6cdd,1,30.99,2024-03-20
417e357d-9627-4c57-a5bc-c5653ad5be27,6d60071c-dc60-4967-b8c2-e6da40fbee4b,2edf234e-b7fa-47a4-b14b-3d2a36e09651,2,26.77,2024-03-03
d5e92916-cd86-4491-b300-b2cb549014b3,89e91d06-adde-4a95-8236-6b03ed4a4366,84d60985-f07a-4d66-8edb-ad9a2cc66d32,4,15.84,2024-06-01
4c49219b-b1e7-4d36-baa6-a023cfccb3c0,98be2a02-314a-48ee-99fd-653993b4a579,1e033319-47d2-4e02-9622-a4918950ac35,3,31.19,2024-01-17
c8671819-dca0-46bf-8762-11a499a0c480,d9ae9c20-7678-4dff-8d1a-195a6cbdb057,8b696c80-39e9-4602-91a0-8ac5825c6874,1,20.42,2024-02-24
99ae571f-8bcc-41ec-820f-c5632a321ce7,430cd83b-1ffa-4d16-a277-270c9b11c645,39eb42e4-1717-4d3a-945d-9d00e3a88568,5,90.11,2024-03-25
bb7fc7a5-cda5-44f3-9eb8-fabf8870851d,b190679a-7c6c-4602-bacb-38ab9a3ac572,00fd2502-ac07-4deb-b12e-e3a99a514ec4,3,57.31,2024-01-12
04164e28-1e7a-4744-becd-449af383921c,04cc1142-3f89-49b4-9da7-7b5a49decea1,2595ffb4-7378-4948-82b7-4e80a0e076a0,2,73.8,2024-01-14
48c616f0-8dc1-44c5-859e-3f3f50fc5b55,a228d7b1-4ac7-48cf-a09a-c7c2144ca36b,5fbc5fec-8891-48bf-b12d-915226bb1326,5,30.72,2024-04-02
619bb300-bb31-4ede-8072-6277e915b40b,beb43e24-2589-4a40-bb52-e567f07c9619,94c450c2-4bf1-45e6-bbcb-d6210255e1b8,5,20.46,2024-02-29
fa49ac58-2ddc-4cc1-afc6-46d91bf0f8e1,649c2734-2742-4f79-b087-af7ca01912e5,3b922130-3345-446d-b744-98e2a98da93e,1,90.61,2024-03-26
b34fe91d-5326-401e-8b48-c2ff9410f991,2f88911e-9b10-4a43-9fc7-14104e9fbf3f,5898bbc9-b421-4de4-8c08-5bd0a3be1c5d,2,49.2,2024-04-09
ea8843aa-f141-43f7-902a-c90a14a830af,e8c9d98c-b49e-4022-9f33-f4ba8dcc9ad3,af24e46d-b2a3-48f2-867d-24ae59d60ec2,3,14.36,2024-01-05
0a83e356-d2da-4f57-ac7e-7e3dff42ace9,ddcbe3ba-a850-4326-8512-1a34365d1e50,452b2667-e4ad-427a-8a55-42a983aaee47,3,37.77,2024-04-22
407e440d-a10c-4378-ab67-62fa8b91bac1,3a34964e-c9a2-4796-a839-8e08a4dc4822,2612ed37-3e03-4e16-b85f-9968cb6b504f,2,80.36,2024-04-26
06274e68-e0eb-4418-9a6c-9720d1fc5e17,de7addce-d5fc-4187-8238-46e146f198e3,dc11ed2e-40bb-4c1b-8d52-549a1532a3be,1,67.6,2024-01-22
3b811adc-4420-47f7-95c5-ee78a24082c8,a834bc88-f6db-456a-ae33-5fd3d1d37611,51c210d7-144b-4b59-9b2f-795a78636a2e,2,20.01,2024-05-10
b5ac4ce1-7d93-4634-85f6-d4ffaf58ad61,871ec4cb-5ec3-43db-9504-384f85631404,80a541ff-2ea8-40c8-babd-2a472803ac80,4,68.09,2024-04-20
39435c60-cd02-4cf6-8953-48ea23e6e668,7630f72f-d789-4729-b060-fa638203f2d6,fc610d91-bd73-4057-81d6-c62cd42b9914,3,69.31,2024-04-11
7aa00c39-d26f-4573-ad5c-605edafcdc1f,d9f56770-edf1-40bb-abd2-050006ac4fe7,76ab530e-1f40-4c8f-97d3-d34706af0c13,4,52.25,2024-04-22
aeb55e06-6fd3-40c4-a609-b4456610ca89,cc46fca2-a2a1-4c06-a43d-a01cf6cd4337,26466f02-2862-4a23-9a6d-52e302abf2a8,1,72.55,2024-03-18
7afcaa71-7e90-4444-bc29-e9cabe16be5c,0433bf69-cec8-45c5-8f83-9015a83fa3e1,cfae0826-b255-4bbc-a9c8-c275a333a73b,5,70.3,2024-03-05
4ddef963-d620-4313-a15c-971533cba834,6176d38a-4ad7-489a-8af0-bdaeeb7b692d,8da81a32-2c91-4727-956d-60d20da96865,3,30.72,2024-05-06
2faaef00-0f0b-43df-b840-dfa2cb440a2d,32489628-7bec-47db-b4b5-8c37a6fd1090,b21cc9d7-7107-43a8-b30e-20f1649748aa,1,31.09,2024-03-22
befde647-0f04-40b6-8ba6-079d4c48ff6b,d140dd68-eabe-4bbf-a8ff-060d2905931a,60432529-6620-487f-a705-67eadf3ca270,3,13.59,2024-03-07
5b7a6b18-b68d-4eca-830a-a7b75e13bce0,f949e1f4-6618-401a-bd6d-9e5395ad40c9,d5f46944-0aac-417b-b6d2-506b41c27b76,4,42.13,2024-03-14
a74d8c3a-3177-43fb-8a4f-8e72fc6e2d63,f2db8ff8-a122-48ec-b5a9-c5ec05d0b703,74e0af00-89d6-4282-8a04-1fb55558862b,4,33.86,2024-01-01
1d4c52cf-a255-4237-be72-388d6c026b8e,da82fb93-0828-4784-8baa-6926a472d0f2,76682ad8-be02-48c7-afe9-f9226c405f62,1,12.59,2024-01-08
23bd7dde-3b5f-456f-be2a-7636e4c55dc1,1a2803b9-3fa8-4789-979f-79bc7b308fea,8fb0e070-693c-47c7-b653-0d09418cd48d,5,88.53,2024-02-07
7549dc66-056d-45b2-b677-7548cb622c0e,be9428da-5cb6-4b12-aec5-2bc09679edc2,83bb7d82-c242-497c-8d33-0dea8914e23c,4,52.76,2024-03-28
c682e859-30f5-43a8-ba4d-23fe05fa05b2,00ebce94-702f-4841-b33a-20f21162e2e6,47ead14b-a5e7-40d8-9583-a53f4ce8471f,5,81.53,2024-05-13
0f1b8926-b8f6-42cc-b7a8-4119293f610a,a55a95d0-b778-46b0-a01a-c98bd55aa175,043a1d4f-608e-4b7c-b67f-d74d74276966,4,72.75,2024-04-01
9a9acc20-fc87-48a1-bf47-093fda5509c0,fa3c95aa-69d5-4891-89b1-7adfd69bcf81,193005a6-a7fa-41ed-85b2-48310bcf0d7c,1,64.58,2024-05-02
4f1a1c77-a946-4672-8017-dab798e0f077,5df154de-3ea9-4c6b-81ff-d37fa1306309,8ece48ba-1e67-4c10-8254-56df84d44b28,4,89.01,2024-03-07
1ce9b597-eaf4-4adf-b6a4-6d636b5a81a1,36b4a18d-ff43-408d-acca-91491ab89396,53989888-f9cc-4574-9bc4-854299b00072,2,28.55,2024-04-02
b1b79823-520a-4e8e-90f2-0265ba658052,4d796567-bd47-4297-8725-2d14988e3c77,653a1e98-767a-4d96-8f46-a23ab41c34dc,2,22.59,2024-04-30
b9472732-78bf-4aab-b09e-d611bae07922,ef05cc4f-4bce-4c4e-aa64-035785771a39,c74efaa4-9154-4e1e-a2cd-62a58f36b0f3,2,59.65,2024-06-01
b17817ce-1d02-418b-aed3-40410fbd2473,331316b0-e115-4916-a8de-0827e84e5828,9973f836-9715-438c-a356-172e7e068a94,2,13.02,2024-02-17
438d851a-c332-4bf5-a349-70ea78acb54a,cdffbd35-ecf8-4bef-a71d-082b54eab6aa,2c87f184-975c-49fe-9985-660225756581,3,86.76,2024-01-14
cb1a731c-4516-4c1e-804a-6016003045ea,bb532f4e-b43e-4d8d-8b6a-bec01c77904c,5bf8dab9-cef9-4fad-bb2b-85b8b8324237,4,69.23,2024-05-30
de09b188-0fa7-477d-90ae-9d3637b4963e,7f4e35da-962e-4b17-8a56-c46870780c49,93d3cc07-a5ff-4799-a307-08d985e01cf8,2,39.71,2024-03-31
867091b6-52c5-4546-ba73-3bd040afe505,7f9ced1d-0426-4eb5-9edc-993027888627,7368b8bb-6bc8-4c8f-97e4-10c3d74e7a83,1,75.14,2024-02-04
171639ad-30f1-4e48-b7e1-21ecc21d30a1,2bd98112-caf9-4f68-b9bd-9be0bd088187,2748b46a-5721-4f91-ba07-c2dec3b39c7e,5,40.36,2024-03-02
398c882c-3ebf-4c50-be40-a381b482bc2f,651fcea3-0fa7-4604-931f-1f7aa61bfdf6,c5a76f24-caa2-4e44-bf63-490b20085048,5,87.54,2024-03-19
d17974b7-77ae-48cf-a1d0-91725e242523,5050b7ff-b6f1-437d-bcca-cd027890fe9b,a4a38228-1a43-4ec7-a579-a9b33bf46a41,5,62.11,2024-01-28
46454545-e75f-48ae-a193-a173f7b81611,459980e0-5120-4863-b6c0-8194f6116ada,7a1725c8-c8e9-41fc-9fcc-e53afb940d43,3,92.55,2024-02-04
6550f31e-7bea-4ba8-a612-45c758a81fb6,2351d171-a837-4c91-bdd4-b2288143be2c,af5463af-8f70-4361-82c4-afb569d78666,2,64.99,2024-05-22
e418a499-27b2-421f-a147-83279684fdc2,0a963661-95e9-4fc4-9b81-02cca321c873,e21a7414-6ef2-47ae-ad5f-5397d498e64c,4,52.62,2024-03-27
298b593c-e0b8-4df2-92a2-b3e6b5043b35,590567ef-4712-4195-8684-ae65f24d0460,981f0ac4-b15a-4660-a94e-9d81a0b72a1b,5,34.37,2024-05-12
1e297eae-418f-4083-bcab-6aae7518e44d,76537e62-3554-4a7b-9744-97e2450d5970,5c07ca48-3ee4-4134-b1ff-edde789731ba,2,22.74,2024-05-19
e2e669e4-91bc-49fd-abe5-a74b8c20fc4c,14de637a-7717-4137-a016-33e4c84cd5b3,af837947-f12d-48bb-a5ac-63e79084eabf,2,52.38,2024-02-18
812fe47a-0de6-4162-80d0-e498a4ec472c,ab6a6155-d0cc-4f38-b441-b770f5221299,5b64f12d-13dd-486a-a9e7-51fb28b72aef,4,87.07,2024-02-18
000e5059-1992-482e-bdae-a6e26a61e9f1,fdd95d06-5ddd-4b51-9393-292bb5972433,ad9f0322-4d82-4c72-bfe6-3a6c21bc647e,1,66.69,2024-06-12
2f67fb90-1ae0-48bf-b66a-9ba603e64d17,090a59f8-1562-4ada-b515-679a5b33e634,5ea4ef28-4b4f-48a1-87e3-20767bee3394,3,82.81,2024-01-26
b51f369e-2a8f-4c27-bb30-ab9ab9102716,c918e637-8b07-4a4b-b355-72b8d2f4fe23,49b3df66-0579-492a-974e-b098b24a15e5,4,37.06,2024-04-23
759dfa24-1270-4026-b77e-21ead0d0ef23,82afa819-de22-4401-8343-8219d2039f0e,5a8044a5-e311-4e19-a20f-5292bed2fd42,3,73.73,2024-03-04
82f2ab45-e1af-4ea1-851c-185a6f8fbe1f,1f7fbc17-f95d-447b-b63c-bd42664cd4ad,f45be229-6a25-4a29-8def-6cb4833df692,1,84.22,2024-04-20
c7b3bd9d-6a49-4eb9-bb4c-a7ee18dd6209,d10ee937-216c-4968-b901-709b7a2dbcce,ff428b08-9ce9-4bf6-9c36-456b84f0da64,2,32.0,2024-03-24
ed24ec9a-8ead-4c97-80cc-e28ddbcc9765,1b2a4574-e3c8-47c6-bffa-d4f112229186,196734d5-af72-4a32-9a4d-cf0a43aac4f1,1,52.94,2024-01-17
6c09b4a3-10cd-40b4-b71a-a62b5aeb55bb,832da969-3981-4dc0-a05c-2c00b1603ac4,3c311c3b-311f-4586-b048-8a455bb5d07f,2,76.95,2024-04-25
06f8c2f0-dc92-469f-a7ae-04d5f2788cdf,68219f60-838d-4499-8ef0-be4e473039c6,d4ca6046-d552-4e3b-a170-dbe0013d9cc0,5,71.61,2024-04-02
983e6c7a-2059-4372-ba83-6fc1c241a4be,918ca7cd-2273-4e4f-af15-a626a89c4dc1,565d517a-821e-479a-a7c8-4f64e91f0b4e,1,22.43,2024-01-10
687ccb3d-0f1b-4c0c-ad10-8e8ebcb2e31b,c606c173-b23b-44ea-9a60-30f964781e53,f84a52a7-5127-4ff3-a35d-ba93c97bad2d,1,72.17,2024-06-06
b94f0fc0-bb3e-41fa-8c1f-d87b1aee0fc8,209bf447-3b04-4909-9dbb-2b5ced730296,db61dd5d-4313-449a-ba78-5117bb29ae13,5,33.41,2024-05-24
5733ae53-9a9f-41f3-bdf6-e02919863714,8e4959f5-7d31-43ce-a8c9-267a1dde6c6d,095013ab-7c53-4951-9229-8af77fc2dcb4,4,16.47,2024-02-12
b8e4a98c-f413-404a-ad1c-3139b9ebb111,aaf59999-3b3b-4fea-bd37-1ecd94b94c44,87e084bc-070b-4758-af99-12f622942dbe,1,46.31,2024-02-04
c0bf1c10-2fec-4574-8de2-554461867367,d03e3c49-ea2d-4984-a6f8-f0a4725446ba,25753836-4d21-4c56-8ca2-bddc10e5676a,1,67.35,2024-01-09
406e1117-5b87-455d-aefc-0c39ee59f946,c20802c8-ef23-48e9-9fd9-f06c9d4cdfe4,d9e57244-483d-4025-9b8d-76ad28934e1b,2,75.7,2024-01-25
2253e11a-2c6f-4df9-bb39-e9251be46524,b822f0e6-c831-40db-b85a-8cecfaaf019a,79e50929-1c5f-4955-9c5a-78385dab3c88,5,80.72,2024-04-05
fccf92fd-6790-4ed2-83d3-4a56f90324f1,4ff654b4-67f3-4c3d-a853-e88ec6d6957f,ff4b9d3a-4ca7-4cf1-b150-68844d61bb3b,4,61.32,2024-02-05
aca236df-16e1-462c-85ba-2c4b4b794024,319c9f95-9143-4505-9141-c440d8b6dc63,3584b451-fcbd-4e71-a41a-b6c818d8b019,1,80.83,2024-04-10
d359498c-4877-49d0-a4b3-4663a7746024,bf47f4bd-348d-4474-8aaf-73e0c6184cca,8eb6801b-d096-4afb-98d1-dc24a3f51a5f,4,20.36,2024-01-28
59cd78e6-f449-43ab-ba95-8d71f05a0d02,f37b7c71-7fda-412c-bae7-200742607a8a,60162ddf-05fd-4a63-9d1f-064869ccfa54,3,51.67,2024-05-28
14456b7f-92c8-40aa-8c56-04c507bebe1a,aff5afe8-44c3-47ca-b7a8-cf1602ac8601,e5d25998-2382-41e0-a970-b474b97b5ad8,5,64.71,2024-01-26
de44e17e-818f-4793-a053-1147f6af8f7f,1cca7162-edf4-4a6c-9007-d275f240bbc1,d9f285db-eb91-4884-9d5a-abf60094e93a,3,75.85,2024-04-04
4cbbeed9-afc9-4079-af91-f60236faee15,e89c6e7a-3e11-4cd2-b42f-7a005fd546d6,3efeb6e7-4c1c-4fa7-ade5-6ef659205471,3,65.68,2024-01-27
